timestamp,mode,dataset,steps,model_name,IoU,IoU@50,IoU@75,IoU@95,seg_loss,score_loss,total_loss
2025-04-29T12:00:26.943248,train,severstal,2303,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T12:00:27.002129,train,severstal,2304,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:27.063273,train,severstal,2305,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:27.117661,train,severstal,2306,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:27.174269,train,severstal,2307,fine_tuned_sam2_severstal_full_javi,0.0003,,,,,,
2025-04-29T12:00:27.227859,train,severstal,2308,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:27.292283,train,severstal,2309,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T12:00:27.343999,train,severstal,2310,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:27.406558,train,severstal,2311,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T12:00:27.462495,train,severstal,2312,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:27.513885,train,severstal,2313,fine_tuned_sam2_severstal_full_javi,0.0031,,,,,,
2025-04-29T12:00:27.573016,train,severstal,2314,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:27.626667,train,severstal,2315,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:27.688587,train,severstal,2316,fine_tuned_sam2_severstal_full_javi,0.0015,,,,,,
2025-04-29T12:00:27.739888,train,severstal,2317,fine_tuned_sam2_severstal_full_javi,0.0019,,,,,,
2025-04-29T12:00:27.790239,train,severstal,2318,fine_tuned_sam2_severstal_full_javi,0.0016,,,,,,
2025-04-29T12:00:27.845056,train,severstal,2319,fine_tuned_sam2_severstal_full_javi,0.0008,,,,,,
2025-04-29T12:00:27.896029,train,severstal,2320,fine_tuned_sam2_severstal_full_javi,0.0131,,,,,,
2025-04-29T12:00:27.950183,train,severstal,2321,fine_tuned_sam2_severstal_full_javi,0.0067,,,,,,
2025-04-29T12:00:28.089056,train,severstal,2322,fine_tuned_sam2_severstal_full_javi,0.0003,,,,,,
2025-04-29T12:00:28.143918,train,severstal,2323,fine_tuned_sam2_severstal_full_javi,0.0037,,,,,,
2025-04-29T12:00:28.203007,train,severstal,2324,fine_tuned_sam2_severstal_full_javi,0.0025,,,,,,
2025-04-29T12:00:28.255448,train,severstal,2325,fine_tuned_sam2_severstal_full_javi,0.0235,,,,,,
2025-04-29T12:00:28.310645,train,severstal,2326,fine_tuned_sam2_severstal_full_javi,0.0242,,,,,,
2025-04-29T12:00:28.363714,train,severstal,2327,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:28.441141,train,severstal,2328,fine_tuned_sam2_severstal_full_javi,0.0046,,,,,,
2025-04-29T12:00:28.493249,train,severstal,2329,fine_tuned_sam2_severstal_full_javi,0.0027,,,,,,
2025-04-29T12:00:28.550114,train,severstal,2330,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:28.600886,train,severstal,2331,fine_tuned_sam2_severstal_full_javi,0.022,,,,,,
2025-04-29T12:00:28.656449,train,severstal,2332,fine_tuned_sam2_severstal_full_javi,0.0636,,,,,,
2025-04-29T12:00:28.708191,train,severstal,2333,fine_tuned_sam2_severstal_full_javi,0.1119,,,,,,
2025-04-29T12:00:28.761204,train,severstal,2335,fine_tuned_sam2_severstal_full_javi,0.0664,,,,,,
2025-04-29T12:00:28.812703,train,severstal,2336,fine_tuned_sam2_severstal_full_javi,0.0754,,,,,,
2025-04-29T12:00:28.869411,train,severstal,2337,fine_tuned_sam2_severstal_full_javi,0.0456,,,,,,
2025-04-29T12:00:28.921057,train,severstal,2338,fine_tuned_sam2_severstal_full_javi,0.0462,,,,,,
2025-04-29T12:00:28.974634,train,severstal,2339,fine_tuned_sam2_severstal_full_javi,0.1106,,,,,,
2025-04-29T12:00:29.043023,train,severstal,2340,fine_tuned_sam2_severstal_full_javi,0.0015,,,,,,
2025-04-29T12:00:29.092744,train,severstal,2341,fine_tuned_sam2_severstal_full_javi,0.0737,,,,,,
2025-04-29T12:00:29.143694,train,severstal,2342,fine_tuned_sam2_severstal_full_javi,0.1079,,,,,,
2025-04-29T12:00:29.192726,train,severstal,2343,fine_tuned_sam2_severstal_full_javi,0.0426,,,,,,
2025-04-29T12:00:29.243957,train,severstal,2344,fine_tuned_sam2_severstal_full_javi,0.0155,,,,,,
2025-04-29T12:00:29.297103,train,severstal,2345,fine_tuned_sam2_severstal_full_javi,0.0664,,,,,,
2025-04-29T12:00:29.351798,train,severstal,2346,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:29.407792,train,severstal,2347,fine_tuned_sam2_severstal_full_javi,0.1449,,,,,,
2025-04-29T12:00:29.462195,train,severstal,2348,fine_tuned_sam2_severstal_full_javi,0.057,,,,,,
2025-04-29T12:00:29.511818,train,severstal,2349,fine_tuned_sam2_severstal_full_javi,0.0003,,,,,,
2025-04-29T12:00:29.561874,train,severstal,2350,fine_tuned_sam2_severstal_full_javi,0.0462,,,,,,
2025-04-29T12:00:29.613256,train,severstal,2351,fine_tuned_sam2_severstal_full_javi,0.0146,,,,,,
2025-04-29T12:00:29.667328,train,severstal,2352,fine_tuned_sam2_severstal_full_javi,0.001,,,,,,
2025-04-29T12:00:29.720771,train,severstal,2353,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:29.771237,train,severstal,2354,fine_tuned_sam2_severstal_full_javi,0.0015,,,,,,
2025-04-29T12:00:29.828962,train,severstal,2355,fine_tuned_sam2_severstal_full_javi,0.0012,,,,,,
2025-04-29T12:00:29.886035,train,severstal,2356,fine_tuned_sam2_severstal_full_javi,0.0373,,,,,,
2025-04-29T12:00:29.943059,train,severstal,2357,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.000231,train,severstal,2358,fine_tuned_sam2_severstal_full_javi,0.0022,,,,,,
2025-04-29T12:00:30.053380,train,severstal,2359,fine_tuned_sam2_severstal_full_javi,0.0027,,,,,,
2025-04-29T12:00:30.116619,train,severstal,2360,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.180852,train,severstal,2361,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T12:00:30.231893,train,severstal,2362,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.280902,train,severstal,2363,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.332211,train,severstal,2364,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.383225,train,severstal,2365,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.438108,train,severstal,2366,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.488075,train,severstal,2367,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.541901,train,severstal,2368,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.595430,train,severstal,2369,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.657304,train,severstal,2370,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.705901,train,severstal,2371,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.759092,train,severstal,2372,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.809747,train,severstal,2373,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.861244,train,severstal,2374,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.917976,train,severstal,2375,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:30.978891,train,severstal,2376,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.031569,train,severstal,2377,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.086402,train,severstal,2378,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.141818,train,severstal,2379,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.195400,train,severstal,2380,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.248806,train,severstal,2381,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.303334,train,severstal,2382,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.359076,train,severstal,2383,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.437810,train,severstal,2384,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.489451,train,severstal,2385,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.547795,train,severstal,2386,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.601744,train,severstal,2387,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.655319,train,severstal,2388,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.704118,train,severstal,2389,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.806982,train,severstal,2390,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.867552,train,severstal,2391,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:31.954593,train,severstal,2392,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.017125,train,severstal,2393,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.070052,train,severstal,2394,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.123077,train,severstal,2395,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.181704,train,severstal,2396,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.265265,train,severstal,2397,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.317120,train,severstal,2398,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.368408,train,severstal,2399,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.422484,train,severstal,2400,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.486547,train,severstal,2401,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.552509,train,severstal,2402,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.628002,train,severstal,2403,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.679624,train,severstal,2404,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.727469,train,severstal,2405,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.780128,train,severstal,2406,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.832268,train,severstal,2407,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.885950,train,severstal,2408,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:32.950391,train,severstal,2409,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.003477,train,severstal,2410,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.054201,train,severstal,2411,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.112560,train,severstal,2412,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.162974,train,severstal,2413,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.221345,train,severstal,2414,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.274958,train,severstal,2415,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.330160,train,severstal,2416,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.380945,train,severstal,2417,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.432954,train,severstal,2418,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.490074,train,severstal,2419,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.546277,train,severstal,2420,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.605880,train,severstal,2421,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.655908,train,severstal,2422,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.714385,train,severstal,2423,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.767361,train,severstal,2424,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.816156,train,severstal,2425,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.865329,train,severstal,2426,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.918029,train,severstal,2427,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:33.973059,train,severstal,2428,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.031585,train,severstal,2429,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.083559,train,severstal,2430,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.136886,train,severstal,2431,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.196879,train,severstal,2432,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.250447,train,severstal,2433,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.301046,train,severstal,2434,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.352064,train,severstal,2435,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.408534,train,severstal,2436,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.457582,train,severstal,2437,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.520168,train,severstal,2438,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.571877,train,severstal,2439,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.623373,train,severstal,2440,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.672630,train,severstal,2441,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.721159,train,severstal,2442,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.771626,train,severstal,2443,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.828662,train,severstal,2444,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.879439,train,severstal,2445,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.934294,train,severstal,2446,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:34.991935,train,severstal,2447,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.044813,train,severstal,2448,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.103032,train,severstal,2449,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.151997,train,severstal,2450,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.202811,train,severstal,2451,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.257998,train,severstal,2452,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.308208,train,severstal,2453,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.362513,train,severstal,2454,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.433900,train,severstal,2455,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.511483,train,severstal,2456,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.563685,train,severstal,2457,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.615851,train,severstal,2458,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.669222,train,severstal,2459,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.723085,train,severstal,2460,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.777919,train,severstal,2461,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.835217,train,severstal,2462,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.889515,train,severstal,2463,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.943926,train,severstal,2464,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:35.994332,train,severstal,2465,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.048896,train,severstal,2466,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T12:00:36.103457,train,severstal,2467,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.157983,train,severstal,2468,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.209265,train,severstal,2469,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.267627,train,severstal,2470,fine_tuned_sam2_severstal_full_javi,0.0006,,,,,,
2025-04-29T12:00:36.318907,train,severstal,2471,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.372103,train,severstal,2472,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.456280,train,severstal,2473,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.512730,train,severstal,2474,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.567652,train,severstal,2475,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.630910,train,severstal,2476,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.685423,train,severstal,2477,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.740083,train,severstal,2478,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.801276,train,severstal,2479,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.862274,train,severstal,2480,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.912301,train,severstal,2481,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:36.963340,train,severstal,2482,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.031068,train,severstal,2483,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.086464,train,severstal,2484,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.152965,train,severstal,2485,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.208636,train,severstal,2486,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.261314,train,severstal,2487,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.313947,train,severstal,2488,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.372566,train,severstal,2489,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.429462,train,severstal,2490,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.481767,train,severstal,2491,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.535217,train,severstal,2492,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.592175,train,severstal,2493,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.642495,train,severstal,2494,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.694192,train,severstal,2495,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.751900,train,severstal,2496,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.805371,train,severstal,2497,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.858766,train,severstal,2498,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.913048,train,severstal,2499,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:37.968770,train,severstal,2500,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.026243,train,severstal,2501,fine_tuned_sam2_severstal_full_javi,0.0033,,,,,,
2025-04-29T12:00:38.075864,train,severstal,2502,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.128481,train,severstal,2503,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.189506,train,severstal,2504,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.259391,train,severstal,2505,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.311795,train,severstal,2506,fine_tuned_sam2_severstal_full_javi,0.0002,,,,,,
2025-04-29T12:00:38.368544,train,severstal,2507,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.424345,train,severstal,2508,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.477159,train,severstal,2509,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.536007,train,severstal,2510,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.597696,train,severstal,2511,fine_tuned_sam2_severstal_full_javi,0.0002,,,,,,
2025-04-29T12:00:38.650138,train,severstal,2512,fine_tuned_sam2_severstal_full_javi,0.0013,,,,,,
2025-04-29T12:00:38.704065,train,severstal,2513,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.759639,train,severstal,2514,fine_tuned_sam2_severstal_full_javi,0.0007,,,,,,
2025-04-29T12:00:38.833726,train,severstal,2515,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.889536,train,severstal,2516,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.940608,train,severstal,2517,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:38.990569,train,severstal,2518,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.039634,train,severstal,2519,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.096285,train,severstal,2520,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.145559,train,severstal,2521,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.196690,train,severstal,2522,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.249285,train,severstal,2523,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.300355,train,severstal,2524,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.357541,train,severstal,2525,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.423542,train,severstal,2526,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.476014,train,severstal,2527,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.529026,train,severstal,2528,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.581886,train,severstal,2529,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.640651,train,severstal,2530,fine_tuned_sam2_severstal_full_javi,0.0003,,,,,,
2025-04-29T12:00:39.692557,train,severstal,2531,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.746165,train,severstal,2532,fine_tuned_sam2_severstal_full_javi,0.0005,,,,,,
2025-04-29T12:00:39.795732,train,severstal,2533,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.845455,train,severstal,2534,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.902905,train,severstal,2535,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:39.957483,train,severstal,2536,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:40.008809,train,severstal,2537,fine_tuned_sam2_severstal_full_javi,0.0234,,,,,,
2025-04-29T12:00:40.067771,train,severstal,2538,fine_tuned_sam2_severstal_full_javi,0.0005,,,,,,
2025-04-29T12:00:40.120796,train,severstal,2539,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:40.182550,train,severstal,2540,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:40.232728,train,severstal,2541,fine_tuned_sam2_severstal_full_javi,0.0028,,,,,,
2025-04-29T12:00:40.284340,train,severstal,2542,fine_tuned_sam2_severstal_full_javi,0.0016,,,,,,
2025-04-29T12:00:40.338147,train,severstal,2543,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:40.392303,train,severstal,2544,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:40.441196,train,severstal,2545,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:40.493456,train,severstal,2546,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T12:00:40.545173,train,severstal,2547,fine_tuned_sam2_severstal_full_javi,0.0213,,,,,,
2025-04-29T12:00:40.604260,train,severstal,2548,fine_tuned_sam2_severstal_full_javi,0.0122,,,,,,
2025-04-29T12:00:40.655709,train,severstal,2549,fine_tuned_sam2_severstal_full_javi,0.0082,,,,,,
2025-04-29T12:00:40.713942,train,severstal,2550,fine_tuned_sam2_severstal_full_javi,0.0017,,,,,,
2025-04-29T12:00:40.775672,train,severstal,2551,fine_tuned_sam2_severstal_full_javi,0.0051,,,,,,
2025-04-29T12:00:40.827592,train,severstal,2552,fine_tuned_sam2_severstal_full_javi,0.0141,,,,,,
2025-04-29T12:00:40.877764,train,severstal,2553,fine_tuned_sam2_severstal_full_javi,0.0857,,,,,,
2025-04-29T12:00:40.930519,train,severstal,2554,fine_tuned_sam2_severstal_full_javi,0.0055,,,,,,
2025-04-29T12:00:40.985563,train,severstal,2555,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
